"날짜","종가","시가","고가","저가","거래량","변동 %"
"1999- 08- 11","1,049.00","1,049.00","1,049.00","1,049.00","","0.38%"
"1999- 08- 10","1,045.00","1,045.00","1,045.00","1,045.00","","0.38%"
"1999- 08- 09","1,041.00","1,041.00","1,041.00","1,041.00","","0.77%"
"1999- 08- 06","1,033.00","1,033.00","1,033.00","1,033.00","","0.78%"
"1999- 08- 05","1,025.00","1,025.00","1,025.00","1,025.00","","0.39%"
"1999- 08- 04","1,021.00","1,021.00","1,021.00","1,021.00","","0.20%"
"1999- 08- 03","1,019.00","1,019.00","1,019.00","1,019.00","","0.59%"
"1999- 08- 02","1,013.00","1,013.00","1,013.00","1,013.00","","1.00%"
"1999- 07- 30","1,003.00","1,003.00","1,003.00","1,003.00","","0.70%"
"1999- 07- 29","996.00","996.00","996.00","996.00","","0.91%"
"1999- 07- 28","987.00","987.00","987.00","987.00","","0.82%"
"1999- 07- 27","979.00","979.00","979.00","979.00","","0.51%"
"1999- 07- 26","974.00","974.00","974.00","974.00","","0.10%"
"1999- 07- 23","973.00","973.00","973.00","973.00","","0.00%"
"1999- 07- 22","973.00","973.00","973.00","973.00","","-0.51%"
"1999- 07- 21","978.00","978.00","978.00","978.00","","-0.51%"
"1999- 07- 20","983.00","983.00","983.00","983.00","","-0.51%"
"1999- 07- 19","988.00","988.00","988.00","988.00","","0.10%"
"1999- 07- 16","987.00","987.00","987.00","987.00","","-0.10%"
"1999- 07- 15","988.00","988.00","988.00","988.00","","0.30%"
"1999- 07- 14","985.00","985.00","985.00","985.00","","0.10%"
"1999- 07- 13","984.00","984.00","984.00","984.00","","-0.20%"
"1999- 07- 12","986.00","986.00","986.00","986.00","","0.00%"
"1999- 07- 09","986.00","986.00","986.00","986.00","","1.02%"
"1999- 07- 08","976.00","976.00","976.00","976.00","","1.99%"
"1999- 07- 07","957.00","957.00","957.00","957.00","","1.06%"
"1999- 07- 06","947.00","947.00","947.00","947.00","","-0.21%"
"1999- 07- 05","949.00","949.00","949.00","949.00","","-0.63%"
"1999- 07- 02","955.00","955.00","955.00","955.00","","-0.52%"
"1999- 07- 01","960.00","960.00","960.00","960.00","","-1.03%"
"1999- 06- 30","970.00","970.00","970.00","970.00","","-0.61%"
"1999- 06- 29","976.00","976.00","976.00","976.00","","-0.61%"
"1999- 06- 28","982.00","982.00","982.00","982.00","","-0.20%"
"1999- 06- 25","984.00","984.00","984.00","984.00","","0.72%"
"1999- 06- 24","977.00","977.00","977.00","977.00","","1.03%"
"1999- 06- 23","967.00","967.00","967.00","967.00","","1.26%"
"1999- 06- 22","955.00","955.00","955.00","955.00","","-0.10%"
"1999- 06- 21","956.00","956.00","956.00","956.00","","-0.52%"
"1999- 06- 18","961.00","961.00","961.00","961.00","","-1.44%"
"1999- 06- 17","975.00","975.00","975.00","975.00","","-2.40%"
"1999- 06- 16","999.00","999.00","999.00","999.00","","-1.48%"
"1999- 06- 15","1,014.00","1,014.00","1,014.00","1,014.00","","-0.88%"
"1999- 06- 14","1,023.00","1,023.00","1,023.00","1,023.00","","-0.39%"
"1999- 06- 11","1,027.00","1,027.00","1,027.00","1,027.00","","0.00%"
"1999- 06- 10","1,027.00","1,027.00","1,027.00","1,027.00","","0.29%"
"1999- 06- 09","1,024.00","1,024.00","1,024.00","1,024.00","","0.99%"
"1999- 06- 08","1,014.00","1,014.00","1,014.00","1,014.00","","0.50%"
"1999- 06- 07","1,009.00","1,009.00","1,009.00","1,009.00","","1.10%"
"1999- 06- 04","998.00","998.00","998.00","998.00","","2.04%"
"1999- 06- 03","978.00","978.00","978.00","978.00","","0.62%"
"1999- 06- 02","972.00","972.00","972.00","972.00","","-0.31%"
"1999- 06- 01","975.00","975.00","975.00","975.00","","-0.71%"
"1999- 05- 28","982.00","982.00","982.00","982.00","","-0.61%"
"1999- 05- 27","988.00","988.00","988.00","988.00","","-1.89%"
"1999- 05- 26","1,007.00","1,007.00","1,007.00","1,007.00","","-0.98%"
"1999- 05- 25","1,017.00","1,017.00","1,017.00","1,017.00","","-0.49%"
"1999- 05- 24","1,022.00","1,022.00","1,022.00","1,022.00","","-0.49%"
"1999- 05- 21","1,027.00","1,027.00","1,027.00","1,027.00","","0.00%"
"1999- 05- 20","1,027.00","1,027.00","1,027.00","1,027.00","","-1.53%"
"1999- 05- 19","1,043.00","1,043.00","1,043.00","1,043.00","","-1.70%"
"1999- 05- 18","1,061.00","1,061.00","1,061.00","1,061.00","","-1.03%"
"1999- 05- 17","1,072.00","1,072.00","1,072.00","1,072.00","","-1.02%"
"1999- 05- 14","1,083.00","1,083.00","1,083.00","1,083.00","","-1.28%"
"1999- 05- 13","1,097.00","1,097.00","1,097.00","1,097.00","","-1.35%"
"1999- 05- 12","1,112.00","1,112.00","1,112.00","1,112.00","","-0.80%"
"1999- 05- 11","1,121.00","1,121.00","1,121.00","1,121.00","","-0.36%"
"1999- 05- 10","1,125.00","1,125.00","1,125.00","1,125.00","","0.45%"
"1999- 05- 07","1,120.00","1,120.00","1,120.00","1,120.00","","1.45%"
"1999- 05- 06","1,104.00","1,104.00","1,104.00","1,104.00","","0.91%"
"1999- 05- 05","1,094.00","1,094.00","1,094.00","1,094.00","","-0.09%"
"1999- 05- 04","1,095.00","1,095.00","1,095.00","1,095.00","","0.37%"
"1999- 04- 30","1,091.00","1,091.00","1,091.00","1,091.00","","3.22%"
"1999- 04- 29","1,057.00","1,057.00","1,057.00","1,057.00","","2.72%"
"1999- 04- 28","1,029.00","1,029.00","1,029.00","1,029.00","","3.42%"
"1999- 04- 27","995.00","995.00","995.00","995.00","","2.37%"
"1999- 04- 26","972.00","972.00","972.00","972.00","","1.36%"
"1999- 04- 23","959.00","959.00","959.00","959.00","","1.91%"
"1999- 04- 22","941.00","941.00","941.00","941.00","","2.17%"
"1999- 04- 21","921.00","921.00","921.00","921.00","","1.66%"
"1999- 04- 20","906.00","906.00","906.00","906.00","","1.00%"
"1999- 04- 19","897.00","897.00","897.00","897.00","","1.13%"
"1999- 04- 16","887.00","887.00","887.00","887.00","","1.60%"
"1999- 04- 15","873.00","873.00","873.00","873.00","","2.22%"
"1999- 04- 14","854.00","854.00","854.00","854.00","","-0.23%"
"1999- 04- 13","856.00","856.00","856.00","856.00","","-0.23%"
"1999- 04- 12","858.00","858.00","858.00","858.00","","-0.23%"
"1999- 04- 09","860.00","860.00","860.00","860.00","","-0.23%"
"1999- 04- 08","862.00","862.00","862.00","862.00","","-1.26%"
"1999- 04- 07","873.00","873.00","873.00","873.00","","-1.13%"
"1999- 04- 06","883.00","883.00","883.00","883.00","","-0.90%"
"1999- 04- 01","891.00","891.00","891.00","891.00","","-1.22%"
"1999- 03- 31","902.00","902.00","902.00","902.00","","-1.74%"
"1999- 03- 30","918.00","918.00","918.00","918.00","","-1.92%"
"1999- 03- 29","936.00","936.00","936.00","936.00","","-1.27%"
"1999- 03- 26","948.00","948.00","948.00","948.00","","-0.94%"
"1999- 03- 25","957.00","957.00","957.00","957.00","","-0.62%"
"1999- 03- 24","963.00","963.00","963.00","963.00","","-0.62%"
"1999- 03- 23","969.00","969.00","969.00","969.00","","-0.51%"
"1999- 03- 22","974.00","974.00","974.00","974.00","","-0.81%"
"1999- 03- 19","982.00","982.00","982.00","982.00","","-0.51%"
"1999- 03- 18","987.00","987.00","987.00","987.00","","-0.80%"
"1999- 03- 17","995.00","995.00","995.00","995.00","","-0.60%"
"1999- 03- 16","1,001.00","1,001.00","1,001.00","1,001.00","","0.10%"
"1999- 03- 15","1,000.00","1,000.00","1,000.00","1,000.00","","0.30%"
"1999- 03- 12","997.00","997.00","997.00","997.00","","1.94%"
"1999- 03- 11","978.00","978.00","978.00","978.00","","1.03%"
"1999- 03- 10","968.00","968.00","968.00","968.00","","0.41%"
"1999- 03- 09","964.00","964.00","964.00","964.00","","0.63%"
"1999- 03- 08","958.00","958.00","958.00","958.00","","0.21%"
"1999- 03- 05","956.00","956.00","956.00","956.00","","-1.14%"
"1999- 03- 04","967.00","967.00","967.00","967.00","","-0.82%"
"1999- 03- 03","975.00","975.00","975.00","975.00","","-0.41%"
"1999- 03- 02","979.00","979.00","979.00","979.00","","0.10%"
"1999- 03- 01","978.00","978.00","978.00","978.00","","1.45%"
"1999- 02- 26","964.00","964.00","964.00","964.00","","3.10%"
"1999- 02- 25","935.00","935.00","935.00","935.00","","4.12%"
"1999- 02- 24","898.00","898.00","898.00","898.00","","2.51%"
"1999- 02- 23","876.00","876.00","876.00","876.00","","1.98%"
"1999- 02- 22","859.00","859.00","859.00","859.00","","1.90%"
"1999- 02- 19","843.00","843.00","843.00","843.00","","1.44%"
"1999- 02- 18","831.00","831.00","831.00","831.00","","0.73%"
"1999- 02- 17","825.00","825.00","825.00","825.00","","0.49%"
"1999- 02- 16","821.00","821.00","821.00","821.00","","0.37%"
"1999- 02- 15","818.00","818.00","818.00","818.00","","0.74%"
"1999- 02- 12","812.00","812.00","812.00","812.00","","0.62%"
"1999- 02- 11","807.00","807.00","807.00","807.00","","0.00%"
"1999- 02- 10","807.00","807.00","807.00","807.00","","0.25%"
"1999- 02- 09","805.00","805.00","805.00","805.00","","0.37%"
"1999- 02- 08","802.00","802.00","802.00","802.00","","0.25%"
"1999- 02- 05","800.00","800.00","800.00","800.00","","0.76%"
"1999- 02- 04","794.00","794.00","794.00","794.00","","0.00%"
"1999- 02- 03","794.00","794.00","794.00","794.00","","-1.12%"
"1999- 02- 02","803.00","803.00","803.00","803.00","","-1.59%"
"1999- 02- 01","816.00","816.00","816.00","816.00","","-1.33%"
"1999- 01- 29","827.00","827.00","827.00","827.00","","-0.96%"
"1999- 01- 28","835.00","835.00","835.00","835.00","","-0.95%"
"1999- 01- 27","843.00","843.00","843.00","843.00","","-0.47%"
"1999- 01- 26","847.00","847.00","847.00","847.00","","-0.12%"
"1999- 01- 25","848.00","848.00","848.00","848.00","","0.59%"
"1999- 01- 22","843.00","843.00","843.00","843.00","","2.06%"
"1999- 01- 21","826.00","826.00","826.00","826.00","","4.42%"
"1999- 01- 20","791.00","791.00","791.00","791.00","","1.80%"
"1999- 01- 19","777.00","777.00","777.00","777.00","","0.13%"
"1999- 01- 18","776.00","776.00","776.00","776.00","","-0.26%"
"1999- 01- 15","778.00","778.00","778.00","778.00","","0.00%"
"1999- 01- 14","778.00","778.00","778.00","778.00","","-0.26%"
"1999- 01- 13","780.00","780.00","780.00","780.00","","-0.76%"
"1999- 01- 12","786.00","786.00","786.00","786.00","","-0.13%"
"1999- 01- 11","787.00","787.00","787.00","787.00","","-0.51%"
"1999- 01- 08","791.00","791.00","791.00","791.00","","-0.13%"
"1999- 01- 07","792.00","792.00","792.00","792.00","","0.13%"
"1999- 01- 06","791.00","791.00","791.00","791.00","","1.54%"
"1999- 01- 05","779.00","779.00","779.00","779.00","","-0.64%"
"1999- 01- 04","784.00","784.00","784.00","784.00","","-0.88%"
"1998- 12- 30","791.00","791.00","791.00","791.00","","-0.38%"
"1998- 12- 29","794.00","794.00","794.00","794.00","","0.00%"
"1998- 12- 24","794.00","794.00","794.00","794.00","","-0.87%"
"1998- 12- 23","801.00","801.00","801.00","801.00","","-0.62%"
"1998- 12- 22","806.00","806.00","806.00","806.00","","-0.86%"
"1998- 12- 21","813.00","813.00","813.00","813.00","","-0.85%"
"1998- 12- 18","820.00","820.00","820.00","820.00","","-0.61%"
"1998- 12- 17","825.00","825.00","825.00","825.00","","-1.08%"
"1998- 12- 16","834.00","834.00","834.00","834.00","","-0.95%"
"1998- 12- 15","842.00","842.00","842.00","842.00","","-1.17%"
"1998- 12- 14","852.00","852.00","852.00","852.00","","-0.47%"
"1998- 12- 11","856.00","856.00","856.00","856.00","","-1.15%"
"1998- 12- 10","866.00","866.00","866.00","866.00","","-1.25%"
"1998- 12- 09","877.00","877.00","877.00","877.00","","-0.79%"
"1998- 12- 08","884.00","884.00","884.00","884.00","","-1.56%"
"1998- 12- 07","898.00","898.00","898.00","898.00","","-1.10%"
"1998- 12- 04","908.00","908.00","908.00","908.00","","-0.98%"
"1998- 12- 03","917.00","917.00","917.00","917.00","","-0.86%"
"1998- 12- 02","925.00","925.00","925.00","925.00","","-1.07%"
"1998- 12- 01","935.00","935.00","935.00","935.00","","-0.64%"
"1998- 11- 30","941.00","941.00","941.00","941.00","","-0.42%"
"1998- 11- 27","945.00","945.00","945.00","945.00","","-0.42%"
"1998- 11- 26","949.00","949.00","949.00","949.00","","-0.63%"
"1998- 11- 25","955.00","955.00","955.00","955.00","","-0.42%"
"1998- 11- 24","959.00","959.00","959.00","959.00","","-0.10%"
"1998- 11- 23","960.00","960.00","960.00","960.00","","-0.21%"
"1998- 11- 20","962.00","962.00","962.00","962.00","","-0.21%"
"1998- 11- 19","964.00","964.00","964.00","964.00","","-0.10%"
"1998- 11- 18","965.00","965.00","965.00","965.00","","-0.10%"
"1998- 11- 17","966.00","966.00","966.00","966.00","","0.00%"
"1998- 11- 16","966.00","966.00","966.00","966.00","","0.10%"
"1998- 11- 13","965.00","965.00","965.00","965.00","","0.00%"
"1998- 11- 12","965.00","965.00","965.00","965.00","","0.31%"
"1998- 11- 11","962.00","962.00","962.00","962.00","","0.21%"
"1998- 11- 10","960.00","960.00","960.00","960.00","","0.10%"
"1998- 11- 09","959.00","959.00","959.00","959.00","","0.00%"
"1998- 11- 06","959.00","959.00","959.00","959.00","","0.21%"
"1998- 11- 05","957.00","957.00","957.00","957.00","","-0.10%"
"1998- 11- 04","958.00","958.00","958.00","958.00","","0.00%"
"1998- 11- 03","958.00","958.00","958.00","958.00","","0.00%"
"1998- 11- 02","958.00","958.00","958.00","958.00","","0.31%"
"1998- 10- 30","955.00","955.00","955.00","955.00","","0.10%"
"1998- 10- 29","954.00","954.00","954.00","954.00","","-0.52%"
"1998- 10- 28","959.00","959.00","959.00","959.00","","-0.72%"
"1998- 10- 27","966.00","966.00","966.00","966.00","","-0.41%"
"1998- 10- 26","970.00","970.00","970.00","970.00","","-0.82%"
"1998- 10- 23","978.00","978.00","978.00","978.00","","-0.91%"
"1998- 10- 22","987.00","987.00","987.00","987.00","","-0.50%"
"1998- 10- 21","992.00","992.00","992.00","992.00","","-0.70%"
"1998- 10- 20","999.00","999.00","999.00","999.00","","-0.40%"
"1998- 10- 19","1,003.00","1,003.00","1,003.00","1,003.00","","-0.20%"
"1998- 10- 16","1,005.00","1,005.00","1,005.00","1,005.00","","-0.30%"
"1998- 10- 15","1,008.00","1,008.00","1,008.00","1,008.00","","0.00%"
"1998- 10- 14","1,008.00","1,008.00","1,008.00","1,008.00","","0.10%"
"1998- 10- 13","1,007.00","1,007.00","1,007.00","1,007.00","","0.30%"
"1998- 10- 12","1,004.00","1,004.00","1,004.00","1,004.00","","0.40%"
"1998- 10- 09","1,000.00","1,000.00","1,000.00","1,000.00","","1.01%"
"1998- 10- 08","990.00","990.00","990.00","990.00","","0.51%"
"1998- 10- 07","985.00","985.00","985.00","985.00","","0.51%"
"1998- 10- 06","980.00","980.00","980.00","980.00","","0.51%"
"1998- 10- 05","975.00","975.00","975.00","975.00","","0.83%"
"1998- 10- 02","967.00","967.00","967.00","967.00","","0.83%"
"1998- 10- 01","959.00","959.00","959.00","959.00","","1.37%"
"1998- 09- 30","946.00","946.00","946.00","946.00","","1.18%"
"1998- 09- 29","935.00","935.00","935.00","935.00","","1.19%"
"1998- 09- 28","924.00","924.00","924.00","924.00","","0.76%"
"1998- 09- 25","917.00","917.00","917.00","917.00","","0.66%"
"1998- 09- 24","911.00","911.00","911.00","911.00","","0.55%"
"1998- 09- 23","906.00","906.00","906.00","906.00","","0.67%"
"1998- 09- 22","900.00","900.00","900.00","900.00","","1.01%"
"1998- 09- 21","891.00","891.00","891.00","891.00","","1.02%"
"1998- 09- 18","882.00","882.00","882.00","882.00","","0.68%"
"1998- 09- 17","876.00","876.00","876.00","876.00","","0.46%"
"1998- 09- 16","872.00","872.00","872.00","872.00","","0.58%"
"1998- 09- 15","867.00","867.00","867.00","867.00","","0.93%"
"1998- 09- 14","859.00","859.00","859.00","859.00","","0.47%"
"1998- 09- 11","855.00","855.00","855.00","855.00","","1.06%"
"1998- 09- 10","846.00","846.00","846.00","846.00","","0.83%"
"1998- 09- 09","839.00","839.00","839.00","839.00","","0.72%"
"1998- 09- 08","833.00","833.00","833.00","833.00","","0.36%"
"1998- 09- 07","830.00","830.00","830.00","830.00","","0.36%"
"1998- 09- 04","827.00","827.00","827.00","827.00","","0.36%"
"1998- 09- 03","824.00","824.00","824.00","824.00","","0.86%"
"1998- 09- 02","817.00","817.00","817.00","817.00","","0.00%"
"1998- 09- 01","817.00","817.00","817.00","817.00","","0.00%"
"1998- 08- 28","817.00","817.00","817.00","817.00","","0.12%"
"1998- 08- 27","816.00","816.00","816.00","816.00","","0.00%"
"1998- 08- 26","816.00","816.00","816.00","816.00","","0.12%"
"1998- 08- 25","815.00","815.00","815.00","815.00","","0.62%"
"1998- 08- 24","810.00","810.00","810.00","810.00","","0.50%"
"1998- 08- 21","806.00","806.00","806.00","806.00","","0.88%"
"1998- 08- 20","799.00","799.00","799.00","799.00","","1.14%"
"1998- 08- 19","790.00","790.00","790.00","790.00","","0.64%"
"1998- 08- 18","785.00","785.00","785.00","785.00","","0.13%"
"1998- 08- 17","784.00","784.00","784.00","784.00","","0.13%"
"1998- 08- 14","783.00","783.00","783.00","783.00","","0.38%"
"1998- 08- 13","780.00","780.00","780.00","780.00","","0.00%"
"1998- 08- 12","780.00","780.00","780.00","780.00","","-0.38%"
"1998- 08- 11","783.00","783.00","783.00","783.00","","-0.63%"
"1998- 08- 10","788.00","788.00","788.00","788.00","","-0.51%"
"1998- 08- 07","792.00","792.00","792.00","792.00","","-0.75%"
"1998- 08- 06","798.00","798.00","798.00","798.00","","-1.24%"
"1998- 08- 05","808.00","808.00","808.00","808.00","","-0.86%"
"1998- 08- 04","815.00","815.00","815.00","815.00","","-0.85%"
"1998- 08- 03","822.00","822.00","822.00","822.00","","-0.36%"
"1998- 07- 31","825.00","825.00","825.00","825.00","","-0.36%"
"1998- 07- 30","828.00","828.00","828.00","828.00","","-0.12%"
"1998- 07- 29","829.00","829.00","829.00","829.00","","-0.36%"
"1998- 07- 28","832.00","832.00","832.00","832.00","","-0.12%"
"1998- 07- 27","833.00","833.00","833.00","833.00","","-0.48%"
"1998- 07- 24","837.00","837.00","837.00","837.00","","-0.48%"
"1998- 07- 23","841.00","841.00","841.00","841.00","","-0.36%"
"1998- 07- 22","844.00","844.00","844.00","844.00","","-0.35%"
"1998- 07- 21","847.00","847.00","847.00","847.00","","-0.35%"
"1998- 07- 20","850.00","850.00","850.00","850.00","","0.35%"
"1998- 07- 17","847.00","847.00","847.00","847.00","","0.12%"
"1998- 07- 16","846.00","846.00","846.00","846.00","","0.12%"
"1998- 07- 15","845.00","845.00","845.00","845.00","","-0.12%"
"1998- 07- 14","846.00","846.00","846.00","846.00","","0.24%"
"1998- 07- 13","844.00","844.00","844.00","844.00","","0.24%"
"1998- 07- 10","842.00","842.00","842.00","842.00","","0.24%"
"1998- 07- 09","840.00","840.00","840.00","840.00","","-0.12%"
"1998- 07- 08","841.00","841.00","841.00","841.00","","0.48%"
"1998- 07- 07","837.00","837.00","837.00","837.00","","0.00%"
"1998- 07- 06","837.00","837.00","837.00","837.00","","-0.12%"
"1998- 07- 03","838.00","838.00","838.00","838.00","","-0.71%"
"1998- 07- 02","844.00","844.00","844.00","844.00","","-0.59%"
"1998- 07- 01","849.00","849.00","849.00","849.00","","-0.82%"
"1998- 06- 30","856.00","856.00","856.00","856.00","","-0.93%"
"1998- 06- 29","864.00","864.00","864.00","864.00","","-0.58%"
"1998- 06- 26","869.00","869.00","869.00","869.00","","-0.80%"
"1998- 06- 25","876.00","876.00","876.00","876.00","","-1.35%"
"1998- 06- 24","888.00","888.00","888.00","888.00","","-0.89%"
"1998- 06- 23","896.00","896.00","896.00","896.00","","-0.55%"
"1998- 06- 22","901.00","901.00","901.00","901.00","","-0.33%"
"1998- 06- 19","904.00","904.00","904.00","904.00","","-0.44%"
"1998- 06- 18","908.00","908.00","908.00","908.00","","-0.33%"
"1998- 06- 17","911.00","911.00","911.00","911.00","","0.33%"
"1998- 06- 16","908.00","908.00","908.00","908.00","","0.44%"
"1998- 06- 15","904.00","904.00","904.00","904.00","","1.12%"
"1998- 06- 12","894.00","894.00","894.00","894.00","","0.79%"
"1998- 06- 10","887.00","887.00","887.00","887.00","","-0.34%"
"1998- 06- 09","890.00","890.00","890.00","890.00","","-0.34%"
"1998- 06- 08","893.00","893.00","893.00","893.00","","-0.78%"
"1998- 06- 05","900.00","900.00","900.00","900.00","","-0.99%"
"1998- 06- 04","909.00","909.00","909.00","909.00","","-0.98%"
"1998- 06- 03","918.00","918.00","918.00","918.00","","-1.29%"
"1998- 06- 02","930.00","930.00","930.00","930.00","","-1.17%"
"1998- 06- 01","941.00","941.00","941.00","941.00","","-0.53%"
"1998- 05- 29","946.00","946.00","946.00","946.00","","-0.21%"
"1998- 05- 28","948.00","948.00","948.00","948.00","","-0.73%"
"1998- 05- 27","955.00","955.00","955.00","955.00","","-0.52%"
"1998- 05- 26","960.00","960.00","960.00","960.00","","-0.62%"
"1998- 05- 22","966.00","966.00","966.00","966.00","","-0.41%"
"1998- 05- 21","970.00","970.00","970.00","970.00","","-0.72%"
"1998- 05- 20","977.00","977.00","977.00","977.00","","-0.51%"
"1998- 05- 19","982.00","982.00","982.00","982.00","","-0.30%"
"1998- 05- 18","985.00","985.00","985.00","985.00","","0.20%"
"1998- 05- 15","983.00","983.00","983.00","983.00","","-0.30%"
"1998- 05- 14","986.00","986.00","986.00","986.00","","-0.10%"
"1998- 05- 13","987.00","987.00","987.00","987.00","","-0.60%"
"1998- 05- 12","993.00","993.00","993.00","993.00","","-0.80%"
"1998- 05- 11","1,001.00","1,001.00","1,001.00","1,001.00","","-0.30%"
"1998- 05- 08","1,004.00","1,004.00","1,004.00","1,004.00","","0.00%"
"1998- 05- 07","1,004.00","1,004.00","1,004.00","1,004.00","","0.20%"
"1998- 05- 06","1,002.00","1,002.00","1,002.00","1,002.00","","0.40%"
"1998- 05- 05","998.00","998.00","998.00","998.00","","-0.30%"
"1998- 05- 01","1,001.00","1,001.00","1,001.00","1,001.00","","-0.30%"
"1998- 04- 30","1,004.00","1,004.00","1,004.00","1,004.00","","-0.30%"
"1998- 04- 29","1,007.00","1,007.00","1,007.00","1,007.00","","-0.10%"
"1998- 04- 28","1,008.00","1,008.00","1,008.00","1,008.00","","-0.30%"
"1998- 04- 27","1,011.00","1,011.00","1,011.00","1,011.00","","0.00%"
"1998- 04- 24","1,011.00","1,011.00","1,011.00","1,011.00","","0.50%"
"1998- 04- 23","1,006.00","1,006.00","1,006.00","1,006.00","","0.10%"
"1998- 04- 22","1,005.00","1,005.00","1,005.00","1,005.00","","0.10%"
"1998- 04- 21","1,004.00","1,004.00","1,004.00","1,004.00","","0.80%"
"1998- 04- 20","996.00","996.00","996.00","996.00","","0.40%"
"1998- 04- 17","992.00","992.00","992.00","992.00","","0.92%"
"1998- 04- 16","983.00","983.00","983.00","983.00","","0.82%"
